,fine_tune_train_cost,fine_tune_val_cost
921,3759821.25,7334300.5
922,3729862.5,7334300.5
923,3705057.25,7334300.5
924,3686289.75,7334300.5
925,3661570.0,7334300.5
926,3639648.0,7334300.5
927,3600856.5,7334300.5
928,3576241.0,7334300.5
929,3552281.5,7334300.5
930,3526498.25,7334300.5
931,3484550.0,7334300.5
932,3677032.5,7334300.5
933,3276914.5,7334300.5
934,388252960.0,7334300.5
935,6469530.5,7334300.5
936,7499507.0,7334300.5
937,7264210.0,7334300.5
938,7037780.5,7334300.5
939,5908584.0,7334300.5
940,5513014.5,7334300.5
941,5352962.0,7334300.5
942,5201180.0,7334300.5
943,5049671.5,7334300.5
944,4916353.5,7334300.5
945,4847578.0,7334300.5
946,4709143.5,7334300.5
947,4576845.5,7334300.5
948,4449329.0,7334300.5
949,4328150.5,7334300.5
950,4212506.0,4136786.5
951,4104386.25,110610624.0
952,110585440.0,110610624.0
953,13239807.0,110610624.0
954,10480440.0,110610624.0
955,8760997.0,110610624.0
956,7507855.0,110610624.0
957,5795947.5,110610624.0
958,4466624.5,110610624.0
959,3897502.5,4427173.0
960,4382433.0,4427173.0
961,3688467.0,3170657.5
962,3120977.5,2693128.5
963,2653999.25,2284158.25
964,2250365.25,2085547.375
965,2023633.75,2052462.25
966,2049717.75,2052462.25
967,2355207.25,2052462.25
968,2037316.875,2052462.25
969,1772687.125,1665491.125
970,1605246.25,1672077.125
971,1551455.375,1556783.0
972,1471134.25,1527305.125
973,1434355.25,1479549.875
974,1400189.375,1509267.25
975,1368222.375,1451788.375
976,1341630.5,1423561.125
977,1324621.0,1439485.125
978,1346432.75,1439485.125
979,1454779.375,1439485.125
980,1296075.375,1427294.625
981,1332509.625,1427294.625
982,1357071.625,1427294.625
983,1637408.875,1427294.625
984,1320764.625,1427294.625
985,1330555.25,1427294.625
986,1524084.25,1427294.625
987,1259623.75,1357873.25
988,1275397.75,1357873.25
